period_flag,category_raw,value
EXT,주택법 / 검거건수[건],469.0
EXT,외국환거래법 / 검거건수[건],468.0
EXT,관세법 / 발생건수[건],467.0
EXT,도주와범인은닉 / 남자검거인원[명],465.0
EXT,부동산실권리자 명의등기에 관한법률 / 남자검거인원[명],464.0
EXT,관세법 / 검거건수[건],463.0
EXT,주택법 / 남자검거인원[명],463.0
EXT,유기 / 발생건수[건],462.0
EXT,폭행 / 발생비[건/10만명],460.8
EXT,여객자동차 운수사업법 / 발생건수[건],459.0
EXT,수뢰 / 검거건수[건],456.0
EXT,농지법 / 발생건수[건],455.0
EXT,도시 및 주거환경정비법 / 발생건수[건],455.0
EXT,유기 / 여자검거인원[명],454.0
EXT,도시 및 주거환경정비법 / 검거건수[건],450.0
EXT,공무원범죄 / 법인[개],448.0
EXT,약사법 / 여자검거인원[명],447.0
EXT,노동조합 및 노동관계조정법 / 남자검거인원[명],445.0
EXT,석유 및 석유대체연료 사업법 / 검거인원[명],444.0
EXT,여객자동차 운수사업법 / 검거건수[건],442.0
EXT,보조금관리에 관한법률 / 발생건수[건],437.0
EXT,공무원범죄 / 여자검거인원[명],435.0
EXT,총포·도검·화약류등의 안전관리에 관한법률 / 검거건수[건],435.0
EXT,농지법 / 검거건수[건],434.0
EXT,"살인(미수, 예비, 음모, 방조) / 남자검거인원[명]",426.0
EXT,농지법 / 남자검거인원[명],416.0
EXT,편의시설부정이용 / 여자검거인원[명],415.0
EXT,외국환거래법 / 남자검거인원[명],412.0
EXT,화학물질관리법 / 남자검거인원[명],412.0
EXT,배임수재 / 검거인원[명],411.0
EXT,위험물안전관리법 / 검거인원[명],409.0
EXT,체포와 감금 / 여자검거인원[명],407.0
EXT,감염병의 예방 및 관리에 관한법률 / 여자검거인원[명],405.0
EXT,장물 / 발생건수[건],405.0
EXT,건설산업기본법 / 법인[개],400.0
EXT,부정수표단속법 / 검거건수[건],398.0
EXT,약취와 유인 / 검거인원[명],397.0
EXT,집회및시위에 관한법률 / 발생건수[건],397.0
EXT,화학물질관리법 / 발생건수[건],397.0
EXT,화학물질관리법 / 검거건수[건],395.0
EXT,대부업 등의 등록 및 금융이용자 보호에 관한법률 / 여자검거인원[명],391.0
EXT,석유 및 석유대체연료 사업법 / 남자검거인원[명],390.0
EXT,장물 / 검거건수[건],390.0
EXT,통신매체 이용음란 / 여자검거인원[명],390.0
EXT,축산물위생관리법 / 검거인원[명],388.0
EXT,변호사법 / 검거인원[명],386.0
EXT,보조금관리에 관한법률 / 검거건수[건],384.0
EXT,통신비밀보호법 / 검거인원[명],384.0
EXT,최저임금법 / 발생건수[건],381.0
EXT,위험물안전관리법 / 남자검거인원[명],380.0
EXT,약취/유인 / 검거인원[명],379.0
EXT,집회및시위에 관한법률 / 검거건수[건],375.0
EXT,개발제한구역의 지정 및 관리에 관한 특별조치법 / 검거인원[명],374.0
EXT,집회및시위에 관한법률 / 남자검거인원[명],374.0
EXT,최저임금법 / 검거건수[건],373.0
EXT,국민체육진흥법 / 검거인원[명],371.0
EXT,도로교통법(음주측정거부) / 여자검거인원[명],370.0
EXT,감금 / 여자검거인원[명],369.0
EXT,배임수재 / 남자검거인원[명],364.0
EXT,국민체육진흥법 / 남자검거인원[명],357.0
EXT,조세범처벌법 / 미상검거인원[명],357.0
EXT,신앙 / 검거인원[명],353.0
EXT,부정수표단속법 / 검거인원[명],351.0
EXT,위험물안전관리법 / 발생건수[건],351.0
EXT,학원의 설립운영 및 과외교습에 관한법률 / 검거인원[명],351.0
EXT,직업안정법 / 검거인원[명],350.0
EXT,석유 및 석유대체연료 사업법 / 발생건수[건],348.0
EXT,실화 / 여자검거인원[명],345.0
EXT,폭행치상 / 여자검거인원[명],345.0
EXT,위험물안전관리법 / 검거건수[건],344.0
EXT,배임 / 법인[개],341.0
EXT,강력범죄(폭력) / 발생비[건/10만명],340.1
EXT,통신비밀보호법 / 발생건수[건],339.0
EXT,변호사법 / 남자검거인원[명],335.0
EXT,허위영상물편집·반포등 / 검거건수[건],333.0
EXT,석유 및 석유대체연료 사업법 / 검거건수[건],332.0
EXT,축산물위생관리법 / 검거건수[건],332.0
EXT,축산물위생관리법 / 발생건수[건],332.0
EXT,허위영상물편집·반포등 / 검거인원[명],330.0
EXT,화재의예방및안전관리에관한법률/소방시설설치및관리에관한법률 / 법인[개],330.0
EXT,업무상과실치사 / 여자검거인원[명],329.0
EXT,부동산실권리자 명의등기에 관한법률 / 발생건수[건],327.0
EXT,학원의 설립운영 및 과외교습에 관한법률 / 발생건수[건],326.0
EXT,노동조합 및 노동관계조정법 / 발생건수[건],325.0
EXT,변호사법 / 발생건수[건],325.0
EXT,부동산실권리자 명의등기에 관한법률 / 검거건수[건],322.0
EXT,학원의 설립운영 및 과외교습에 관한법률 / 검거건수[건],320.0
EXT,도주와범인은닉 / 발생건수[건],317.0
EXT,통신비밀보호법 / 검거건수[건],316.0
EXT,노동조합 및 노동관계조정법 / 검거건수[건],313.0
EXT,카메라등 이용촬영 / 여자검거인원[명],313.0
EXT,도주와범인은닉 / 검거건수[건],312.0
EXT,약취와 유인 / 발생건수[건],311.0
EXT,허위영상물편집·반포등 / 남자검거인원[명],311.0
EXT,여신전문금융업법 / 여자검거인원[명],310.0
EXT,약취/유인 / 발생건수[건],306.0
EXT,살인(기수) / 검거인원[명],301.0
EXT,변호사법 / 검거건수[건],297.0
EXT,부정수표단속법 / 남자검거인원[명],297.0
EXT,보조금관리에 관한법률 / 여자검거인원[명],296.0
EXT,공안을해하는죄 / 검거건수[건],294.0
EXT,약취와 유인 / 검거건수[건],293.0
EXT,약취/유인 / 검거건수[건],289.0
EXT,직업안정법 / 남자검거인원[명],287.0
EXT,살인(기수) / 발생건수[건],285.0
EXT,강력범죄(흉악) / 미상검거인원[명],283.0
EXT,약취와 유인 / 남자검거인원[명],279.0
EXT,공안을해하는죄 / 발생건수[건],277.0
EXT,배임수재 / 발생건수[건],277.0
EXT,약취/유인 / 남자검거인원[명],277.0
EXT,화재의예방및안전관리에관한법률/소방시설설치및관리에관한법률 / 여자검거인원[명],277.0
EXT,축산물위생관리법 / 남자검거인원[명],275.0
EXT,개발제한구역의 지정 및 관리에 관한 특별조치법 / 남자검거인원[명],273.0
EXT,개발제한구역의 지정 및 관리에 관한 특별조치법 / 발생건수[건],273.0
EXT,살인(기수) / 검거건수[건],273.0
EXT,하천법 / 검거인원[명],273.0
EXT,간음 / 검거인원[명],272.0
EXT,건축법 / 법인[개],271.0
EXT,건설기계관리법 / 검거인원[명],267.0
EXT,증뢰 / 검거인원[명],267.0
EXT,간음 / 남자검거인원[명],265.0
EXT,개발제한구역의 지정 및 관리에 관한 특별조치법 / 검거건수[건],265.0
EXT,강간등치상 / 검거인원[명],264.0
EXT,국민체육진흥법 / 발생건수[건],263.0
EXT,강간등치상 / 남자검거인원[명],260.0
EXT,강간등치상 / 발생건수[건],259.0
EXT,강간등치상 / 검거건수[건],258.0
EXT,마약류관리에 관한법률(대마) / 여자검거인원[명],258.0
EXT,간음 / 발생건수[건],257.0
EXT,부동산실권리자 명의등기에 관한법률 / 여자검거인원[명],254.0
EXT,성폭력 / 미상검거인원[명],254.0
EXT,국토의계획 및 이용에 관한법률 / 여자검거인원[명],253.0
EXT,건설기계관리법 / 남자검거인원[명],252.0
EXT,신앙 / 남자검거인원[명],251.0
EXT,간음 / 검거건수[건],247.0
EXT,국민체육진흥법 / 검거건수[건],246.0
EXT,배임수재 / 검거건수[건],245.0
EXT,무고 / 미상검거인원[명],243.0
EXT,배임증재 / 검거인원[명],242.0
EXT,개인정보보호법 / 미상검거인원[명],241.0
EXT,농수산물유통 및 가격안정에 관한법률 / 검거인원[명],241.0
EXT,자동차관리법 / 법인[개],241.0
EXT,증뢰 / 남자검거인원[명],239.0
EXT,교통방해 / 여자검거인원[명],237.0
EXT,신앙 / 발생건수[건],235.0
EXT,전파법 / 검거인원[명],235.0
EXT,상표법 / 법인[개],233.0
EXT,산지관리법 / 여자검거인원[명],231.0
EXT,건설기계관리법 / 발생건수[건],225.0
EXT,살인(기수) / 남자검거인원[명],224.0
EXT,공유수면관리 및 매립에 관한법률 / 검거인원[명],223.0
EXT,학원의 설립운영 및 과외교습에 관한법률 / 여자검거인원[명],221.0
EXT,전파법 / 발생건수[건],220.0
EXT,의료법 / 미상검거인원[명],219.0
EXT,건설기계관리법 / 검거건수[건],218.0
EXT,과실범죄 / 미상검거인원[명],218.0
EXT,전파법 / 검거건수[건],218.0
EXT,직권남용 / 법인[개],218.0
EXT,의료기기법 / 검거인원[명],217.0
EXT,자동차 손해배상 보장법 / 법인[개],216.0
EXT,하천법 / 남자검거인원[명],216.0
EXT,선박직원법 / 검거인원[명],213.0
EXT,주거침입 / 미상검거인원[명],213.0
EXT,선박안전법 / 검거인원[명],212.0
EXT,유기 / 발생건수대비 검거건수[%],210.2
EXT,신앙 / 검거건수[건],210.0
EXT,대기환경보전법 / 미상검거인원[명],209.0
EXT,배임증재 / 남자검거인원[명],209.0
EXT,전파법 / 남자검거인원[명],209.0
EXT,증뢰 / 발생건수[건],209.0
EXT,통신비밀보호법 / 남자검거인원[명],209.0
EXT,부정경쟁방지 및 영업비밀 보호에 관한법률 / 여자검거인원[명],208.0
EXT,선박직원법 / 남자검거인원[명],208.0
EXT,주택법 / 여자검거인원[명],208.0
EXT,도로법 / 여자검거인원[명],207.0
EXT,고용보험법 / 법인[개],204.0
EXT,공유재산 및 물품관리법 / 검거인원[명],204.0
EXT,공안을해하는죄 / 여자검거인원[명],201.0
EXT,강도상해 / 검거인원[명],197.0
EXT,근로기준법 / 법인[개],197.0
EXT,공무방해 / 발생건수대비 검거건수[%],196.7
EXT,강도 / 발생건수대비 검거건수[%],196.1
EXT,직업안정법 / 발생건수[건],196.0
EXT,상해 / 발생건수대비 검거건수[%],195.4
EXT,공유수면관리 및 매립에 관한법률 / 남자검거인원[명],194.0
EXT,폭행 / 발생건수대비 검거건수[%],193.5
EXT,폐기물관리법 / 여자검거인원[명],191.0
EXT,도로교통법(음주운전) / 발생비[건/10만명],190.1
EXT,위험물안전관리법 / 법인[개],190.0
EXT,기타형법범죄 / 발생비[건/10만명],188.5
EXT,손괴 / 발생비[건/10만명],187.4
EXT,증뢰 / 검거건수[건],186.0
EXT,선박안전법 / 남자검거인원[명],185.0
EXT,도시 및 주거환경정비법 / 여자검거인원[명],184.0
EXT,건설산업기본법 / 여자검거인원[명],183.0
EXT,유기 / 남자검거인원[명],182.0
EXT,상해 / 미상검거인원[명],180.0
EXT,의료기기법 / 발생건수[건],180.0
EXT,직업안정법 / 검거건수[건],180.0
EXT,배임 / 발생건수대비 검거건수[%],179.5
EXT,비밀침해 / 발생건수[건],179.0
EXT,의료기기법 / 검거건수[건],179.0
EXT,최저임금법 / 검거인원[명],179.0
EXT,침입절도 / 여자검거인원[명],178.0
EXT,하천법 / 발생건수[건],178.0
EXT,기타형법범죄 / 법인[개],176.0
EXT,공유재산 및 물품관리법 / 남자검거인원[명],174.0
EXT,살인 / 여자검거인원[명],174.0
EXT,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 검거인원[명],174.0
EXT,강도상해 / 남자검거인원[명],171.0
EXT,강도 / 여자검거인원[명],170.0
EXT,물환경보전법 / 법인[개],170.0
EXT,디자인보호법 / 검거인원[명],168.0
EXT,방화 / 여자검거인원[명],167.0
EXT,하천법 / 검거건수[건],167.0
EXT,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 발생건수[건],166.0
EXT,화학물질관리법 / 법인[개],163.0
EXT,통신비밀보호법 / 여자검거인원[명],162.0
EXT,대기환경보전법 / 여자검거인원[명],161.0
EXT,직권남용 / 여자검거인원[명],161.0
EXT,도주와범인은닉 / 여자검거인원[명],160.0
EXT,일반방화 / 여자검거인원[명],159.0
EXT,디자인보호법 / 발생건수[건],158.0
EXT,의료기기법 / 남자검거인원[명],158.0
EXT,집회및시위에 관한법률 / 미상검거인원[명],158.0
EXT,자본시장과 금융투자업에 관한법률 / 여자검거인원[명],157.0
EXT,횡령 / 법인[개],155.0
EXT,통신매체 이용음란 / 미상검거인원[명],154.0
EXT,가정폭력범죄의 처벌등에 관한특례법 / 여자검거인원[명],153.0
EXT,공무방해 / 미상검거인원[명],152.0
EXT,건강기능식품에 관한법률 / 검거인원[명],149.0
EXT,공직선거법 / 미상검거인원[명],149.0
EXT,영유아보육법 / 검거인원[명],149.0
EXT,"폭력행위등(단체등의구성, 활동) / 발생건수[건]",148.0
EXT,건설산업기본법 / 미상검거인원[명],147.0
EXT,집회및시위에 관한법률 / 여자검거인원[명],146.0
EXT,폐기물관리법 / 미상검거인원[명],146.0
EXT,건강기능식품에 관한법률 / 검거건수[건],142.0
EXT,건강기능식품에 관한법률 / 발생건수[건],142.0
EXT,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 검거건수[건],142.0
EXT,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 남자검거인원[명],142.0
EXT,자동차관리법 / 미상검거인원[명],142.0
EXT,직무유기 / 여자검거인원[명],142.0
EXT,낚시관리 및 육성법 / 검거인원[명],141.0
EXT,절도 / 발생건수대비 검거건수[%],140.3
EXT,비밀침해 / 검거인원[명],139.0
EXT,영유아보육법 / 여자검거인원[명],139.0
EXT,특수강도강간등 / 검거인원[명],136.0
EXT,손괴 / 발생건수대비 검거건수[%],135.4
EXT,배임증재 / 발생건수[건],135.0
EXT,특수강도강간등 / 남자검거인원[명],135.0
EXT,"폭력행위등(단체등의구성, 활동) / 검거건수[건]",134.0
EXT,교통사고처리특례법 / 발생비[건/10만명],133.1
EXT,농지법 / 여자검거인원[명],132.0
EXT,외국환거래법 / 여자검거인원[명],132.0
EXT,관세법 / 법인[개],131.0
EXT,직무유기 / 법인[개],131.0
EXT,국토의계획 및 이용에 관한법률 / 법인[개],130.0
EXT,낚시관리 및 육성법 / 남자검거인원[명],130.0
EXT,특수강도강간등 / 검거건수[건],130.0
EXT,업무상과실치사상 / 미상검거인원[명],129.0
EXT,횡령 / 발생비[건/10만명],128.9
EXT,기타특별법 / 발생비[건/10만명],128.0
EXT,학원의 설립운영 및 과외교습에 관한법률 / 남자검거인원[명],128.0
EXT,건축법 / 미상검거인원[명],127.0
EXT,최저임금법 / 남자검거인원[명],127.0
EXT,컴퓨터등사용사기 / 미상검거인원[명],127.0
EXT,특수강도강간등 / 발생건수[건],126.0
EXT,선박직원법 / 발생건수대비 검거건수[%],125.2
EXT,기타 / 발생건수대비 검거건수[%],125.0
EXT,디자인보호법 / 검거건수[건],125.0
EXT,식품위생법 / 법인[개],125.0
EXT,농수산물유통 및 가격안정에 관한법률 / 남자검거인원[명],124.0
EXT,특허법 / 발생건수[건],123.0
EXT,풍속영업의 규제에 관한법률 / 검거인원[명],123.0
EXT,산업안전보건법 / 여자검거인원[명],122.0
EXT,특허법 / 검거인원[명],122.0
EXT,사기 / 발생건수대비 검거건수[%],121.30000000000001
EXT,배임증재 / 검거건수[건],121.0
EXT,액화석유가스의 안전관리 및 사업법 / 검거인원[명],121.0
EXT,공무방해치상 / 검거건수[건],120.0
EXT,공무방해치상 / 검거인원[명],120.0
EXT,공무방해치상 / 발생건수[건],119.0
EXT,부정경쟁방지 및 영업비밀 보호에 관한법률 / 법인[개],118.0
EXT,대부업 등의 등록 및 금융이용자 보호에 관한법률 / 미상검거인원[명],117.0
EXT,배타적경제수역에서의 외국인어업등에 관한법률 / 검거건수[건],117.0
EXT,배타적경제수역에서의 외국인어업등에 관한법률 / 발생건수[건],117.0
EXT,저작권법 / 발생비[건/10만명],116.7
EXT,사행행위 등 규제 및 처벌특례법 / 검거인원[명],115.0
EXT,출입국관리법 / 미상검거인원[명],114.0
EXT,강도상해 / 검거건수[건],113.0
EXT,공무방해치상 / 남자검거인원[명],113.0
EXT,강도상해 / 발생건수[건],111.0
EXT,비밀침해 / 검거건수[건],111.0
